### BDSIM output created Fri Jun 28 09:34:48 2013
 ####
# PT E[GeV] X[mum] Y[mum] Z[m] Xp[rad] Yp[rad]  
2212 4000 -432.271 803.267 1021.44 2.52629e-05 1.57915e-06
2212 4000 -411.455 804.568 1022.26 2.52629e-05 1.57915e-06
2212 4000 -396.524 805.502 1022.85 2.52629e-05 1.57915e-06
2212 4000 -388.44 806.007 1023.17 2.52629e-05 1.57915e-06
2212 4000 -380.836 806.482 1023.47 2.52629e-05 1.57915e-06
2212 4000 -317.286 778.209 1026.57 1.60195e-05 -1.96939e-05
2212 4000 -314.714 775.049 1026.73 1.60195e-05 -1.96939e-05
2212 4000 -307.446 766.112 1027.19 1.60033e-05 -1.96782e-05
2212 4000 -297.092 753.38 1027.83 1.60033e-05 -1.96782e-05
2212 4000 -279.428 731.66 1028.94 1.60033e-05 -1.96782e-05
2212 4000 -50.5388 450.261 1043.24 1.60091e-05 -1.96782e-05
2212 4000 -47.0289 445.947 1043.46 1.60091e-05 -1.96782e-05
2212 4000 -45.2679 443.782 1043.57 1.60091e-05 -1.96782e-05
2212 4000 -34.1175 430.077 1044.26 1.60091e-05 -1.96782e-05
2212 4000 -28.7585 423.489 1044.6 1.60091e-05 -1.96782e-05
2212 4000 200.211 142.092 1058.9 1.60145e-05 -1.96781e-05
2212 4000 203.722 137.777 1059.12 1.60145e-05 -1.96781e-05
2212 4000 205.484 135.613 1059.23 1.60145e-05 -1.96781e-05
2212 4000 221.999 115.32 1060.26 1.60145e-05 -1.96781e-05
2212 4000 451.041 -166.077 1074.56 1.60194e-05 -1.9678e-05
2212 4000 454.553 -170.392 1074.78 1.60194e-05 -1.9678e-05
2212 4000 456.315 -172.556 1074.89 1.60194e-05 -1.9678e-05
2212 4000 469.515 -188.771 1075.71 1.60194e-05 -1.9678e-05
2212 4000 479.03 -200.46 1076.31 1.60194e-05 -1.9678e-05
2212 4000 484.157 -206.757 1076.63 1.60194e-05 -1.9678e-05
2212 4000 488.93 -212.621 1076.92 1.60194e-05 -1.9678e-05
2212 4000 516.91 -283.756 1080.02 1.90159e-06 -2.65455e-05
2212 4000 517.215 -288.016 1080.18 1.90159e-06 -2.65455e-05
2212 4000 518.077 -300.069 1080.64 1.89802e-06 -2.65514e-05
2212 4000 519.305 -317.248 1081.29 1.89802e-06 -2.65514e-05
2212 4000 520.765 -337.666 1082.05 1.89802e-06 -2.65514e-05
2212 4000 521.4 -346.554 1082.39 1.89802e-06 -2.65514e-05
2212 4000 548.572 -726.24 1096.69 1.90257e-06 -2.65514e-05
2212 4000 548.989 -732.061 1096.91 1.90257e-06 -2.65514e-05
2212 4000 549.199 -734.982 1097.02 1.90257e-06 -2.65514e-05
2212 4000 551.161 -762.363 1098.05 1.90257e-06 -2.65514e-05
2212 4000 578.397 -1142.05 1112.35 1.90707e-06 -2.65513e-05
2212 4000 578.815 -1147.87 1112.57 1.90707e-06 -2.65513e-05
2212 4000 579.025 -1150.79 1112.68 1.90707e-06 -2.65513e-05
2212 4000 580.354 -1169.28 1113.38 1.90707e-06 -2.65513e-05
2212 4000 580.992 -1178.17 1113.71 1.90707e-06 -2.65513e-05
2212 4000 608.292 -1557.85 1128.01 1.91152e-06 -2.65512e-05
2212 4000 608.711 -1563.67 1128.23 1.91152e-06 -2.65512e-05
2212 4000 608.922 -1566.59 1128.34 1.91152e-06 -2.65512e-05
2212 4000 610.497 -1588.47 1129.16 1.91152e-06 -2.65512e-05
2212 4000 611.626 -1604.16 1129.75 1.91152e-06 -2.65512e-05
2212 4000 612.238 -1612.66 1130.07 1.91152e-06 -2.65512e-05
2212 4000 612.814 -1620.65 1130.38 1.91152e-06 -2.65512e-05
2212 4000 644.322 -1635.31 1133.48 1.85565e-05 1.71572e-05
2212 4000 647.301 -1632.56 1133.64 1.85565e-05 1.71572e-05
2212 4000 655.706 -1624.75 1134.09 1.84841e-05 1.7226e-05
2212 4000 667.665 -1613.61 1134.74 1.84841e-05 1.7226e-05
2212 4000 688.067 -1594.59 1135.84 1.84841e-05 1.7226e-05
2212 4000 952.415 -1348.26 1150.14 1.84881e-05 1.7226e-05
2212 4000 956.468 -1344.49 1150.36 1.84881e-05 1.7226e-05
2212 4000 958.502 -1342.59 1150.47 1.84881e-05 1.7226e-05
2212 4000 971.379 -1330.59 1151.17 1.84881e-05 1.7226e-05
2212 4000 977.568 -1324.83 1151.5 1.84881e-05 1.7226e-05
2212 4000 1241.97 -1078.5 1165.8 1.84916e-05 1.72259e-05
2212 4000 1246.02 -1074.72 1166.02 1.84916e-05 1.72259e-05
2212 4000 1248.06 -1072.82 1166.13 1.84916e-05 1.72259e-05
2212 4000 1267.13 -1055.06 1167.16 1.84916e-05 1.72259e-05
2212 4000 1531.57 -808.729 1181.46 1.84946e-05 1.72258e-05
2212 4000 1535.63 -804.952 1181.68 1.84946e-05 1.72258e-05
2212 4000 1537.66 -803.058 1181.79 1.84946e-05 1.72258e-05
2212 4000 1552.9 -788.863 1182.62 1.84946e-05 1.72258e-05
2212 4000 1563.83 -778.683 1183.21 1.84946e-05 1.72258e-05
2212 4000 1569.75 -773.171 1183.53 1.84946e-05 1.72258e-05
2212 4000 1575.32 -767.986 1183.83 1.84946e-05 1.72258e-05
2212 4000 1564.27 -747.228 1186.93 -2.55722e-05 -3.73742e-06
2212 4000 1560.16 -747.828 1187.09 -2.55722e-05 -3.73742e-06
2212 4000 1548.54 -749.537 1187.54 -2.56087e-05 -3.78313e-06
2212 4000 1531.97 -751.985 1188.19 -2.56087e-05 -3.78313e-06
2212 4000 1512.28 -754.894 1188.96 -2.56087e-05 -3.78313e-06
2212 4000 1503.71 -756.16 1189.29 -2.56087e-05 -3.78313e-06
2212 4000 1137.52 -810.259 1203.59 -2.56055e-05 -3.78311e-06
2212 4000 1131.91 -811.088 1203.81 -2.56055e-05 -3.78311e-06
2212 4000 1129.09 -811.504 1203.92 -2.56055e-05 -3.78311e-06
2212 4000 1102.68 -815.406 1204.95 -2.56055e-05 -3.78311e-06
2212 4000 736.547 -869.504 1219.25 -2.56017e-05 -3.7831e-06
2212 4000 730.934 -870.334 1219.47 -2.56017e-05 -3.7831e-06
2212 4000 728.118 -870.75 1219.58 -2.56017e-05 -3.7831e-06
2212 4000 710.286 -873.385 1220.28 -2.56017e-05 -3.7831e-06
2212 4000 701.716 -874.651 1220.61 -2.56017e-05 -3.7831e-06
2212 4000 335.642 -928.75 1234.91 -2.55971e-05 -3.78309e-06
2212 4000 330.029 -929.579 1235.13 -2.55971e-05 -3.78309e-06
2212 4000 327.214 -929.995 1235.24 -2.55971e-05 -3.78309e-06
2212 4000 306.122 -933.112 1236.07 -2.55971e-05 -3.78309e-06
2212 4000 290.994 -935.348 1236.66 -2.55971e-05 -3.78309e-06
2212 4000 282.803 -936.559 1236.98 -2.55971e-05 -3.78309e-06
2212 4000 275.098 -937.697 1237.28 -2.55971e-05 -3.78309e-06
2212 4000 206.097 -910.778 1240.38 -1.92259e-05 2.1031e-05
2212 4000 203.011 -907.402 1240.54 -1.92259e-05 2.1031e-05
2212 4000 194.276 -897.851 1240.99 -1.92511e-05 2.10427e-05
2212 4000 181.821 -884.236 1241.64 -1.92511e-05 2.10427e-05
2212 4000 160.572 -861.01 1242.74 -1.92511e-05 2.10427e-05
2212 4000 -114.68 -560.1 1257.04 -1.92456e-05 2.10426e-05
2212 4000 -118.9 -555.487 1257.26 -1.92456e-05 2.10426e-05
2212 4000 -121.017 -553.172 1257.37 -1.92456e-05 2.10426e-05
2212 4000 -134.421 -538.516 1258.07 -1.92456e-05 2.10426e-05
2212 4000 -140.864 -531.472 1258.4 -1.92456e-05 2.10426e-05
2212 4000 -416.034 -230.563 1272.7 -1.92396e-05 2.10425e-05
2212 4000 -420.252 -225.949 1272.92 -1.92396e-05 2.10425e-05
2212 4000 -422.369 -223.635 1273.03 -1.92396e-05 2.10425e-05
2212 4000 -442.21 -201.935 1274.07 -1.92396e-05 2.10425e-05
2212 4000 -717.29 98.9732 1288.37 -1.9233e-05 2.10425e-05
2212 4000 -721.507 103.587 1288.58 -1.9233e-05 2.10425e-05
2212 4000 -723.623 105.901 1288.69 -1.9233e-05 2.10425e-05
2212 4000 -739.471 123.24 1289.52 -1.9233e-05 2.10425e-05
2212 4000 -750.895 135.74 1290.11 -1.9233e-05 2.10425e-05
2212 4000 -757.05 142.473 1290.43 -1.9233e-05 2.10425e-05
2212 4000 -762.781 148.744 1290.73 -1.9233e-05 2.10425e-05
2212 4000 -788.835 221.391 1293.83 2.54527e-06 2.61633e-05
2212 4000 -788.427 225.59 1293.99 2.54527e-06 2.61633e-05
2212 4000 -787.274 237.466 1294.44 2.53412e-06 2.61562e-05
2212 4000 -785.634 254.389 1295.09 2.53412e-06 2.61562e-05
2212 4000 -783.686 274.503 1295.86 2.53412e-06 2.61562e-05
2212 4000 -782.837 283.259 1296.2 2.53412e-06 2.61562e-05
2212 4000 -746.552 657.292 1310.5 2.54104e-06 2.61561e-05
2212 4000 -745.994 663.027 1310.71 2.54104e-06 2.61561e-05
2212 4000 -745.715 665.904 1310.82 2.54104e-06 2.61561e-05
2212 4000 -743.094 692.878 1311.86 2.54104e-06 2.61561e-05
2212 4000 -706.71 1066.91 1326.16 2.54788e-06 2.6156e-05
2212 4000 -706.152 1072.64 1326.38 2.54788e-06 2.6156e-05
2212 4000 -705.871 1075.52 1326.49 2.54788e-06 2.6156e-05
2212 4000 -704.097 1093.74 1327.18 2.54788e-06 2.6156e-05
2212 4000 -703.244 1102.49 1327.52 2.54788e-06 2.6156e-05
2212 4000 -666.762 1476.53 1341.82 2.55465e-06 2.61559e-05
2212 4000 -666.202 1482.26 1342.04 2.55465e-06 2.61559e-05
2212 4000 -665.921 1485.14 1342.15 2.55465e-06 2.61559e-05
2212 4000 -663.816 1506.69 1342.97 2.55465e-06 2.61559e-05
2212 4000 -662.306 1522.15 1343.56 2.55465e-06 2.61559e-05
2212 4000 -661.489 1530.52 1343.88 2.55465e-06 2.61559e-05
2212 4000 -660.72 1538.39 1344.18 2.55465e-06 2.61559e-05
2212 4000 -680.185 1555.22 1347.28 -1.51995e-05 -1.53729e-05
2212 4000 -682.625 1552.75 1347.44 -1.51995e-05 -1.53729e-05
2212 4000 -689.542 1545.79 1347.9 -1.52622e-05 -1.5304e-05
2212 4000 -699.417 1535.89 1348.54 -1.52622e-05 -1.5304e-05
2212 4000 -716.262 1519 1349.65 -1.52622e-05 -1.5304e-05
2212 4000 -934.464 1300.15 1363.95 -1.52552e-05 -1.53039e-05
2212 4000 -937.809 1296.8 1364.17 -1.52552e-05 -1.53039e-05
2212 4000 -939.487 1295.11 1364.28 -1.52552e-05 -1.53039e-05
2212 4000 -950.112 1284.45 1364.97 -1.52552e-05 -1.53039e-05
2212 4000 -955.219 1279.33 1365.31 -1.52552e-05 -1.53039e-05
2212 4000 -1173.32 1060.49 1379.61 -1.52477e-05 -1.53038e-05
2212 4000 -1176.66 1057.13 1379.83 -1.52477e-05 -1.53038e-05
2212 4000 -1178.34 1055.45 1379.94 -1.52477e-05 -1.53038e-05
2212 4000 -1194.06 1039.67 1380.97 -1.52477e-05 -1.53038e-05
2212 4000 -1412.05 820.821 1395.27 -1.52398e-05 -1.53038e-05
2212 4000 -1415.39 817.466 1395.49 -1.52398e-05 -1.53038e-05
2212 4000 -1417.07 815.782 1395.6 -1.52398e-05 -1.53038e-05
2212 4000 -1429.63 803.172 1396.42 -1.52398e-05 -1.53038e-05
2212 4000 -1438.63 794.127 1397.01 -1.52398e-05 -1.53038e-05
2212 4000 -1443.51 789.23 1397.33 -1.52398e-05 -1.53038e-05
2212 4000 -1448.1 784.624 1397.63 -1.52398e-05 -1.53038e-05
2212 4000 -1432.56 770.634 1400.73 2.51926e-05 6.2135e-06
2212 4000 -1428.52 771.632 1400.89 2.51926e-05 6.2135e-06
2212 4000 -1417.08 774.452 1401.35 2.51926e-05 6.2135e-06
2212 4000 -1400.78 778.473 1401.99 2.51926e-05 6.2135e-06
2212 4000 -1381.41 783.251 1402.76 2.51926e-05 6.2135e-06
2212 4000 -1372.97 785.331 1403.1 2.51926e-05 6.2135e-06
2212 4000 -1012.66 874.184 1417.4 2.52003e-05 6.21348e-06
2212 4000 -1007.14 875.546 1417.62 2.52003e-05 6.21348e-06
2212 4000 -1004.37 876.229 1417.73 2.52003e-05 6.21348e-06
2212 4000 -978.379 882.637 1418.76 2.52003e-05 6.21348e-06
2212 4000 -617.965 971.49 1433.06 2.52073e-05 6.21346e-06
2212 4000 -612.438 972.852 1433.28 2.52073e-05 6.21346e-06
2212 4000 -609.665 973.536 1433.39 2.52073e-05 6.21346e-06
2212 4000 -592.108 977.863 1434.08 2.52073e-05 6.21346e-06
2212 4000 -583.67 979.943 1434.42 2.52073e-05 6.21346e-06
2212 4000 -223.161 1068.8 1448.72 2.52136e-05 6.21344e-06
2212 4000 -217.633 1070.16 1448.94 2.52136e-05 6.21344e-06
2212 4000 -214.859 1070.84 1449.05 2.52136e-05 6.21344e-06
2212 4000 -194.083 1075.96 1449.87 2.52136e-05 6.21344e-06
2212 4000 -179.182 1079.63 1450.46 2.52136e-05 6.21344e-06
2212 4000 -171.114 1081.62 1450.78 2.52136e-05 6.21344e-06
2212 4000 -163.524 1083.49 1451.08 2.52136e-05 6.21344e-06
2212 4000 -91.0858 1058.02 1454.18 2.18424e-05 -2.25344e-05
2212 4000 -87.5801 1054.4 1454.35 2.18424e-05 -2.25344e-05
2212 4000 -77.6732 1044.17 1454.8 2.18068e-05 -2.25287e-05
2212 4000 -63.5642 1029.6 1455.45 2.18068e-05 -2.25287e-05
2212 4000 -39.4949 1004.73 1456.55 2.18068e-05 -2.25287e-05
2212 4000 272.382 682.571 1470.85 2.18122e-05 -2.25286e-05
2212 4000 277.164 677.632 1471.07 2.18122e-05 -2.25286e-05
2212 4000 279.563 675.154 1471.18 2.18122e-05 -2.25286e-05
2212 4000 294.755 659.463 1471.88 2.18122e-05 -2.25286e-05
2212 4000 302.057 651.921 1472.21 2.18122e-05 -2.25286e-05
2212 4000 614.003 329.763 1486.51 2.18169e-05 -2.25285e-05
2212 4000 618.787 324.823 1486.73 2.18169e-05 -2.25285e-05
2212 4000 621.187 322.345 1486.84 2.18169e-05 -2.25285e-05
2212 4000 643.685 299.113 1487.87 2.18169e-05 -2.25285e-05
2212 4000 955.693 -23.0446 1502.17 2.18209e-05 -2.25284e-05
2212 4000 960.477 -27.9839 1502.39 2.18209e-05 -2.25284e-05
2212 4000 962.877 -30.462 1502.5 2.18209e-05 -2.25284e-05
2212 4000 980.858 -49.0254 1503.32 2.18209e-05 -2.25284e-05
2212 4000 993.754 -62.3397 1503.92 2.18209e-05 -2.25284e-05
2212 4000 1000.74 -69.5488 1504.24 2.18209e-05 -2.25284e-05
2212 4000 1007.3 -76.3299 1504.54 2.18209e-05 -2.25284e-05
2212 4000 1030.78 -150.499 1507.64 -6.78533e-06 -2.56666e-05
2212 4000 1029.69 -154.619 1507.8 -6.78533e-06 -2.56666e-05
2212 4000 1026.6 -166.273 1508.25 -6.80559e-06 -2.56731e-05
2212 4000 1022.2 -182.883 1508.9 -6.80559e-06 -2.56731e-05
2212 4000 1019.32 -193.756 1509.32 -6.80559e-06 -2.56731e-05
2212 4000 1016.97 -202.626 1509.67 -6.80559e-06 -2.56731e-05
2212 4000 1014.69 -211.22 1510 -6.80559e-06 -2.56731e-05
2212 4000 917.392 -578.345 1524.3 -6.80182e-06 -2.5673e-05
2212 4000 915.901 -583.974 1524.52 -6.80182e-06 -2.5673e-05
2212 4000 915.152 -586.798 1524.63 -6.80182e-06 -2.5673e-05
2212 4000 908.138 -613.273 1525.66 -6.80182e-06 -2.5673e-05
2212 4000 810.896 -980.396 1539.96 -6.79786e-06 -2.56729e-05
2212 4000 809.406 -986.025 1540.18 -6.79786e-06 -2.56729e-05
2212 4000 808.658 -988.849 1540.29 -6.79786e-06 -2.56729e-05
2212 4000 803.923 -1006.73 1540.99 -6.79786e-06 -2.56729e-05
2212 4000 801.648 -1015.32 1541.32 -6.79786e-06 -2.56729e-05
2212 4000 704.465 -1382.45 1555.62 -6.7937e-06 -2.56728e-05
2212 4000 702.975 -1388.08 1555.84 -6.7937e-06 -2.56728e-05
2212 4000 702.228 -1390.9 1555.95 -6.7937e-06 -2.56728e-05
2212 4000 696.63 -1412.05 1556.78 -6.7937e-06 -2.56728e-05
2212 4000 692.615 -1427.23 1557.37 -6.7937e-06 -2.56728e-05
2212 4000 690.441 -1435.44 1557.69 -6.7937e-06 -2.56728e-05
2212 4000 688.396 -1443.17 1557.99 -6.7937e-06 -2.56728e-05
2212 4000 695.69 -1462.43 1561.09 1.15322e-05 1.33322e-05
2212 4000 697.541 -1460.29 1561.25 1.15322e-05 1.33322e-05
2212 4000 702.762 -1454.22 1561.7 1.14791e-05 1.33984e-05
2212 4000 710.189 -1445.55 1562.35 1.14791e-05 1.33984e-05
2212 4000 722.859 -1430.76 1563.45 1.14791e-05 1.33984e-05
2212 4000 887.036 -1239.16 1577.75 1.14831e-05 1.33984e-05
2212 4000 889.554 -1236.23 1577.97 1.14831e-05 1.33984e-05
2212 4000 890.817 -1234.75 1578.08 1.14831e-05 1.33984e-05
2212 4000 898.815 -1225.42 1578.78 1.14831e-05 1.33984e-05
2212 4000 902.659 -1220.94 1579.11 1.14831e-05 1.33984e-05
2212 4000 1066.89 -1029.34 1593.41 1.14868e-05 1.33983e-05
2212 4000 1069.41 -1026.4 1593.63 1.14868e-05 1.33983e-05
2212 4000 1070.67 -1024.93 1593.74 1.14868e-05 1.33983e-05
2212 4000 1082.52 -1011.11 1594.77 1.14868e-05 1.33983e-05
2212 4000 1246.8 -819.516 1609.07 1.14903e-05 1.33983e-05
2212 4000 1249.32 -816.579 1609.29 1.14903e-05 1.33983e-05
2212 4000 1250.58 -815.105 1609.4 1.14903e-05 1.33983e-05
2212 4000 1260.05 -804.065 1610.23 1.14903e-05 1.33983e-05
2212 4000 1266.84 -796.146 1610.82 1.14903e-05 1.33983e-05
2212 4000 1270.52 -791.859 1611.14 1.14903e-05 1.33983e-05
2212 4000 1273.98 -787.826 1611.44 1.14903e-05 1.33983e-05
2212 4000 1254.45 -779.968 1614.54 -2.39984e-05 -8.29248e-06
2212 4000 1250.6 -781.299 1614.7 -2.39984e-05 -8.29248e-06
2212 4000 1239.7 -785.064 1615.15 -2.39984e-05 -8.29248e-06
2212 4000 1224.17 -790.429 1615.8 -2.39984e-05 -8.29248e-06
2212 4000 1214.01 -793.941 1616.22 -2.39984e-05 -8.29248e-06
2212 4000 1205.72 -796.806 1616.57 -2.39984e-05 -8.29248e-06
2212 4000 1197.69 -799.582 1616.9 -2.39984e-05 -8.29248e-06
2212 4000 854.531 -918.165 1631.2 -2.39947e-05 -8.29245e-06
2212 4000 849.27 -919.983 1631.42 -2.39947e-05 -8.29245e-06
2212 4000 846.631 -920.895 1631.53 -2.39947e-05 -8.29245e-06
2212 4000 821.886 -929.446 1632.57 -2.39947e-05 -8.29245e-06
2212 4000 478.789 -1048.03 1646.87 -2.39904e-05 -8.29242e-06
2212 4000 473.529 -1049.85 1647.08 -2.39904e-05 -8.29242e-06
2212 4000 470.89 -1050.76 1647.19 -2.39904e-05 -8.29242e-06
2212 4000 454.181 -1056.53 1647.89 -2.39904e-05 -8.29242e-06
2212 4000 446.15 -1059.31 1648.23 -2.39904e-05 -8.29242e-06
2212 4000 103.122 -1177.89 1662.53 -2.39853e-05 -8.29239e-06
2212 4000 97.8628 -1179.71 1662.75 -2.39853e-05 -8.29239e-06
2212 4000 95.2244 -1180.62 1662.86 -2.39853e-05 -8.29239e-06
2212 4000 75.4605 -1187.45 1663.68 -2.39853e-05 -8.29239e-06
2212 4000 61.2852 -1192.36 1664.27 -2.39853e-05 -8.29239e-06
2212 4000 53.6099 -1195.01 1664.59 -2.39853e-05 -8.29239e-06
2212 4000 46.3903 -1197.51 1664.89 -2.39853e-05 -8.29239e-06
2212 4000 -27.0624 -1173.71 1667.99 -2.37294e-05 2.3539e-05
2212 4000 -30.8709 -1169.93 1668.15 -2.37294e-05 2.3539e-05
2212 4000 -41.656 -1159.24 1668.61 -2.37735e-05 2.35363e-05
2212 4000 -57.0374 -1144.02 1669.25 -2.37735e-05 2.35363e-05
2212 4000 -83.2774 -1118.04 1670.36 -2.37735e-05 2.35363e-05
2212 4000 -423.197 -781.47 1684.66 -2.37675e-05 2.35362e-05
2212 4000 -428.408 -776.31 1684.88 -2.37675e-05 2.35362e-05
2212 4000 -431.023 -773.721 1684.99 -2.37675e-05 2.35362e-05
2212 4000 -447.577 -757.328 1685.68 -2.37675e-05 2.35362e-05
2212 4000 -455.533 -749.449 1686.02 -2.37675e-05 2.35362e-05
2212 4000 -795.363 -412.882 1700.32 -2.37608e-05 2.35361e-05
2212 4000 -800.572 -407.721 1700.54 -2.37608e-05 2.35361e-05
2212 4000 -803.186 -405.132 1700.65 -2.37608e-05 2.35361e-05
2212 4000 -827.689 -380.861 1701.68 -2.37608e-05 2.35361e-05
2212 4000 -1167.42 -44.2945 1715.98 -2.37535e-05 2.3536e-05
2212 4000 -1172.63 -39.1343 1716.2 -2.37535e-05 2.3536e-05
2212 4000 -1175.24 -36.5453 1716.31 -2.37535e-05 2.3536e-05
2212 4000 -1194.81 -17.1516 1717.13 -2.37535e-05 2.3536e-05
2212 4000 -1208.85 -3.24182 1717.72 -2.37535e-05 2.3536e-05
2212 4000 -1216.45 4.28971 1718.04 -2.37535e-05 2.3536e-05
2212 4000 -1223.6 11.3741 1718.34 -2.37535e-05 2.3536e-05
2212 4000 -1243.71 85.8858 1721.44 1.08773e-05 2.48817e-05
2212 4000 -1241.96 89.8793 1721.6 1.08773e-05 2.48817e-05
2212 4000 -1237.02 101.176 1722.06 1.08773e-05 2.48817e-05
2212 4000 -1229.98 117.274 1722.7 1.08773e-05 2.48817e-05
2212 4000 -1221.62 136.408 1723.47 1.08773e-05 2.48817e-05
2212 4000 -1217.98 144.737 1723.81 1.08773e-05 2.48817e-05
2212 4000 -1062.38 500.544 1738.11 1.08849e-05 2.48816e-05
2212 4000 -1059.99 506 1738.33 1.08849e-05 2.48816e-05
2212 4000 -1058.8 508.737 1738.44 1.08849e-05 2.48816e-05
2212 4000 -1047.57 534.396 1739.47 1.08849e-05 2.48816e-05
2212 4000 -891.868 890.202 1753.77 1.08922e-05 2.48815e-05
2212 4000 -889.48 895.657 1753.99 1.08922e-05 2.48815e-05
2212 4000 -888.282 898.394 1754.1 1.08922e-05 2.48815e-05
2212 4000 -880.696 915.724 1754.79 1.08922e-05 2.48815e-05
2212 4000 -877.049 924.053 1755.13 1.08922e-05 2.48815e-05
2212 4000 -721.243 1279.86 1769.43 1.08992e-05 2.48814e-05
2212 4000 -718.853 1285.31 1769.65 1.08992e-05 2.48814e-05
2212 4000 -717.654 1288.05 1769.76 1.08992e-05 2.48814e-05
2212 4000 -708.673 1308.55 1770.58 1.08992e-05 2.48814e-05
2212 4000 -702.232 1323.26 1771.17 1.08992e-05 2.48814e-05
2212 4000 -698.744 1331.22 1771.49 1.08992e-05 2.48814e-05
2212 4000 -695.464 1338.71 1771.79 1.08992e-05 2.48814e-05
2212 4000 -690.149 1359.84 1774.89 -7.44693e-06 -1.13441e-05
2212 4000 -691.344 1358.02 1775.05 -7.44693e-06 -1.13441e-05
2212 4000 -694.737 1352.88 1775.51 -7.49104e-06 -1.12831e-05
2212 4000 -699.584 1345.58 1776.16 -7.49104e-06 -1.12831e-05
2212 4000 -707.852 1333.13 1777.26 -7.49104e-06 -1.12831e-05
2212 4000 -814.927 1171.78 1791.56 -7.48413e-06 -1.1283e-05
2212 4000 -816.567 1169.31 1791.78 -7.48413e-06 -1.1283e-05
2212 4000 -817.391 1168.07 1791.89 -7.48413e-06 -1.1283e-05
2212 4000 -822.603 1160.21 1792.59 -7.48413e-06 -1.1283e-05
2212 4000 -825.109 1156.43 1792.92 -7.48413e-06 -1.1283e-05
2212 4000 -932.083 995.083 1807.22 -7.477e-06 -1.1283e-05
2212 4000 -933.722 992.609 1807.44 -7.477e-06 -1.1283e-05
2212 4000 -934.545 991.368 1807.55 -7.477e-06 -1.1283e-05
2212 4000 -942.255 979.732 1808.58 -7.477e-06 -1.1283e-05
2212 4000 -1049.13 818.385 1822.88 -7.46966e-06 -1.1283e-05
2212 4000 -1050.76 815.911 1823.1 -7.46966e-06 -1.1283e-05
2212 4000 -1051.59 814.67 1823.21 -7.46966e-06 -1.1283e-05
2212 4000 -1057.74 805.373 1824.03 -7.46966e-06 -1.1283e-05
2212 4000 -1062.16 798.705 1824.62 -7.46966e-06 -1.1283e-05
2212 4000 -1064.55 795.094 1824.94 -7.46966e-06 -1.1283e-05
2212 4000 -1066.79 791.698 1825.25 -7.46966e-06 -1.1283e-05
2212 4000 -1043.87 790.662 1828.35 2.21553e-05 1.06093e-05
2212 4000 -1040.31 792.364 1828.51 2.21553e-05 1.06093e-05
2212 4000 -1030.25 797.172 1828.96 2.21466e-05 1.0577e-05
2212 4000 -1015.93 804.016 1829.61 2.21466e-05 1.0577e-05
2212 4000 -998.895 812.149 1830.38 2.21466e-05 1.0577e-05
2212 4000 -991.481 815.69 1830.71 2.21466e-05 1.0577e-05
2212 4000 -674.736 966.94 1845.01 2.21536e-05 1.05769e-05
2212 4000 -669.879 969.259 1845.23 2.21536e-05 1.05769e-05
2212 4000 -667.442 970.423 1845.34 2.21536e-05 1.05769e-05
2212 4000 -644.596 981.33 1846.37 2.21536e-05 1.05769e-05
2212 4000 -327.754 1132.58 1860.67 2.216e-05 1.05769e-05
2212 4000 -322.895 1134.9 1860.89 2.216e-05 1.05769e-05
2212 4000 -320.457 1136.06 1861 2.216e-05 1.05769e-05
2212 4000 -305.023 1143.43 1861.7 2.216e-05 1.05769e-05
2212 4000 -297.605 1146.97 1862.03 2.216e-05 1.05769e-05
2212 4000 19.3253 1298.22 1876.33 2.21658e-05 1.05769e-05
2212 4000 24.1851 1300.54 1876.55 2.21658e-05 1.05769e-05
2212 4000 26.6233 1301.7 1876.66 2.21658e-05 1.05769e-05
2212 4000 44.8879 1310.42 1877.49 2.21658e-05 1.05769e-05
2212 4000 57.9879 1316.67 1878.08 2.21658e-05 1.05769e-05
2212 4000 65.081 1320.05 1878.4 2.21658e-05 1.05769e-05
2212 4000 71.7529 1323.24 1878.7 2.21658e-05 1.05769e-05
2212 4000 144.403 1301.26 1881.8 2.50278e-05 -2.46546e-05
2212 4000 148.42 1297.31 1881.96 2.50278e-05 -2.46546e-05
2212 4000 159.768 1286.11 1882.41 2.49743e-05 -2.46675e-05
2212 4000 175.927 1270.15 1883.06 2.49743e-05 -2.46675e-05
2212 4000 203.492 1242.92 1884.16 2.49743e-05 -2.46675e-05
2212 4000 560.658 890.18 1898.46 2.49791e-05 -2.46674e-05
2212 4000 566.135 884.771 1898.68 2.49791e-05 -2.46674e-05
2212 4000 568.883 882.058 1898.79 2.49791e-05 -2.46674e-05
2212 4000 586.281 864.877 1899.49 2.49791e-05 -2.46674e-05
2212 4000 594.642 856.62 1899.82 2.49791e-05 -2.46674e-05
2212 4000 951.871 503.876 1914.12 2.49832e-05 -2.46673e-05
2212 4000 957.349 498.468 1914.34 2.49832e-05 -2.46673e-05
2212 4000 960.097 495.755 1914.45 2.49832e-05 -2.46673e-05
2212 4000 985.861 470.316 1915.48 2.49832e-05 -2.46673e-05
2212 4000 1343.14 117.574 1929.78 2.49866e-05 -2.46672e-05
2212 4000 1348.62 112.166 1930 2.49866e-05 -2.46672e-05
2212 4000 1351.37 109.452 1930.11 2.49866e-05 -2.46672e-05
2212 4000 1371.96 89.1267 1930.94 2.49866e-05 -2.46672e-05
2212 4000 1386.72 74.5483 1931.53 2.49866e-05 -2.46672e-05
